;;;;;;1213;RAPPORT DATA;;
Code;Conducteur;Famille;Type;Marque;Telephone;Immat;Heure de départ;Heure d'arrêt;Durée;Chantier;CAA;KM;Carburant Depart;Carburant Arrêt;Consomation Carburant
C101;;;;;;;22/12/2025 11:02;11:04;0:02:00;Hors Chantier;Attente;0,0 ;;;
C123;;;;;;;22/12/2025 11:02;11:39;0:36:54;Hors Chantier;Course;5,82 ;;;
PK33;;;;;;;22/12/2025 11:02;11:07;0:05:00;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:02;11:02;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
C103;;;;;;;22/12/2025 11:02;11:08;0:05:49;Hors Chantier;Course;1,30 ;;;
PL40;;;;;;;22/12/2025 11:03;11:03;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
C076;;;;;;;22/12/2025 11:03;11:08;0:05:30;Hors Chantier;Attente;0,0 ;;;
C097;;;;;;;22/12/2025 11:03;11:08;0:05:31;Hors Chantier;Course;1,23 ;;;
C104;;;;;;;22/12/2025 11:03;11:12;0:09:23;Hors Chantier;Course;2,62 ;;;
PL40;;;;;;;22/12/2025 11:03;11:03;0:00:17;Hors Chantier;Attente;0,0 ;;;
C029;;;;;;;22/12/2025 11:03;11:10;0:07:13;Hors Chantier;Arrêt;0,0 ;;;
V041;;;;;;;22/12/2025 11:03;11:03;0:00:03;Hors Chantier;Attente;0,0 ;;;
V041;;;;;;;22/12/2025 11:03;11:11;0:07:41;Hors Chantier;Course;1,51 ;;;
GM04;;;;;;;22/12/2025 11:04;11:05;0:01:00;Hors Chantier;Course;0,0 ;;;
C107;;;;;;;22/12/2025 11:04;11:17;0:13:21;Hors Chantier;Course;2,71 ;;;
C101;;;;;;;22/12/2025 11:04;11:14;0:10:22;Hors Chantier;Course;1,92 ;;;
PK35;;;;;;;22/12/2025 11:04;11:24;0:20:25;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 11:04;11:24;0:20:25;Hors Chantier;Arrêt;0,0 ;;;
PK35;;;;;;;22/12/2025 11:04;11:24;0:20:25;Hors Chantier;Arrêt;0,0 ;;;
C110;;;;;;;22/12/2025 11:04;11:09;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C110;;;;;;;22/12/2025 11:04;11:09;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C110;;;;;;;22/12/2025 11:04;11:09;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
PK26;;;;;;;22/12/2025 11:04;11:29;0:24:29;Hors Chantier;Attente;0,0 ;;;
V042 NV;;;;;;;22/12/2025 11:04;11:10;0:05:41;Hors Chantier;Course;3,74 ;;;
C106;;;;;;;22/12/2025 11:04;11:12;0:07:42;Hors Chantier;Course;1,43 ;;;
C127;;;;;;;22/12/2025 11:04;11:14;0:09:14;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:04;11:04;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
C098;;;;;;;22/12/2025 11:04;11:16;0:11:34;Hors Chantier;Course;1,46 ;;;
V064 N;;;;;;;22/12/2025 11:05;11:10;0:05:19;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 11:05;11:10;0:05:19;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 11:05;11:10;0:05:19;Hors Chantier;Arrêt;0,0 ;;;
C079;;;;;;;22/12/2025 11:05;11:20;0:14:49;Hors Chantier;Course;6,56 ;;;
PL40;;;;;;;22/12/2025 11:05;11:05;0:00:01;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:05;11:05;0:00:09;Hors Chantier;Arrêt;0,0 ;;;
CH03;;;;;;;22/12/2025 11:05;11:06;0:01:18;Hors Chantier;Course;0,1 ;;;
PL40;;;;;;;22/12/2025 11:05;11:05;0:00:23;Hors Chantier;Arrêt;0,0 ;;;
GM04;;;;;;;22/12/2025 11:06;11:13;0:07:00;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:06;11:06;0:00:20;Hors Chantier;Arrêt;0,0 ;;;
CH03;;;;;;;22/12/2025 11:06;11:26;0:19:35;Hors Chantier;Arrêt;0,0 ;;;
CH03;;;;;;;22/12/2025 11:06;11:26;0:19:35;Hors Chantier;Arrêt;0,0 ;;;
CH03;;;;;;;22/12/2025 11:06;11:26;0:19:35;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:06;11:07;0:00:37;Hors Chantier;Arrêt;0,0 ;;;
C100;;;;;;;22/12/2025 11:07;11:31;0:24:29;Hors Chantier;Attente;0,0 ;;;
C096;;;;;;;22/12/2025 11:07;11:40;0:33:12;Hors Chantier;Course;5,61 ;;;
PK23;;;;;;;22/12/2025 11:07;11:28;0:21:01;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 11:07;11:28;0:21:01;Hors Chantier;Arrêt;0,0 ;;;
PK23;;;;;;;22/12/2025 11:07;11:28;0:21:01;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 11:07;11:10;0:03:03;Hors Chantier;Course;1,13 ;;;
V025;;;;;;;22/12/2025 11:08;11:40;0:32:22;Hors Chantier;Course;18,65 ;;;
C069;;;;;;;22/12/2025 11:08;11:11;0:03:00;Hors Chantier;Attente;0,0 ;;;
V047;;;;;;;22/12/2025 11:08;12:24;1:16:00;Hors Chantier;Arrêt;0,0 ;;;
PK33;;;;;;;22/12/2025 11:08;11:09;0:01:00;Hors Chantier;Arrêt;0,0 ;;;
C103;;;;;;;22/12/2025 11:08;11:11;0:03:00;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:08;11:08;0:00:01;Hors Chantier;Attente;0,0 ;;;
C129;;;;;;;22/12/2025 11:08;11:19;0:10:39;Hors Chantier;Course;3,11 ;;;
PL40;;;;;;;22/12/2025 11:08;11:08;0:00:06;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:08;11:08;0:00:10;Hors Chantier;Attente;0,0 ;;;
C076;;;;;;;22/12/2025 11:08;11:10;0:01:30;Hors Chantier;Course;0,1 ;;;
C097;;;;;;;22/12/2025 11:08;11:11;0:02:30;Hors Chantier;Attente;0,0 ;;;
V055;;;;;;;22/12/2025 11:09;11:28;0:19:00;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:09;11:09;0:00:13;Hors Chantier;Arrêt;0,0 ;;;
C130;;;;;;;22/12/2025 11:09;11:27;0:18:14;Hors Chantier;Course;0,6 ;;;
C110;;;;;;;22/12/2025 11:09;11:28;0:19:00;Hors Chantier;Course;3,76 ;;;
PL39;;;;;;;22/12/2025 11:09;11:18;0:09:14;Hors Chantier;Course;0,1 ;;;
PK28;;;;;;;22/12/2025 11:10;11:12;0:02:15;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 11:10;11:12;0:02:15;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 11:10;11:12;0:02:15;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:10;11:10;0:00:01;Hors Chantier;Attente;0,0 ;;;
V064 N;;;;;;;22/12/2025 11:10;11:13;0:03:12;Hors Chantier;Course;1,53 ;;;
PL40;;;;;;;22/12/2025 11:10;11:10;0:00:06;Hors Chantier;Arrêt;0,0 ;;;
V042 NV;;;;;;;22/12/2025 11:10;11:16;0:05:41;Hors Chantier;Arrêt;0,0 ;;;
V042 NV;;;;;;;22/12/2025 11:10;11:16;0:05:41;Hors Chantier;Arrêt;0,0 ;;;
V042 NV;;;;;;;22/12/2025 11:10;11:16;0:05:41;Hors Chantier;Arrêt;0,0 ;;;
C076;;;;;;;22/12/2025 11:10;11:13;0:02:57;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:10;11:10;0:00:18;Hors Chantier;Arrêt;0,0 ;;;
PK33;;;;;;;22/12/2025 11:10;11:12;0:02:00;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:10;11:11;0:01:10;Hors Chantier;Attente;0,0 ;;;
C029;;;;;;;22/12/2025 11:10;11:13;0:02:57;Hors Chantier;Course;0,1 ;;;
V039 NV;;;;;;;22/12/2025 11:10;11:13;0:02:15;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 11:10;11:13;0:02:15;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 11:10;11:13;0:02:15;Hors Chantier;Arrêt;0,0 ;;;
CH15;;;;;;;22/12/2025 11:11;11:27;0:15:39;Hors Chantier;Attente;0,0 ;;;
C097;;;;;;;22/12/2025 11:11;11:19;0:08:21;Hors Chantier;Course;1,22 ;;;
C103;;;;;;;22/12/2025 11:11;11:27;0:15:28;Hors Chantier;Course;2,45 ;;;
V041;;;;;;;22/12/2025 11:11;11:19;0:07:53;Hors Chantier;Arrêt;0,0 ;;;
C069;;;;;;;22/12/2025 11:11;11:17;0:05:45;Hors Chantier;Course;3,20 ;;;
PK36WW;;;;;;;22/12/2025 11:11;11:16;0:04:23;Hors Chantier;Attente;0,0 ;;;
C077;;;;;;;22/12/2025 11:12;11:13;0:01:30;Hors Chantier;Course;0,1 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 11:12;11:32;0:20:21;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 11:12;11:32;0:20:21;Hors Chantier;Arrêt;0,0 ;;;
Hyundai SONATA V068;;;;;;;22/12/2025 11:12;11:32;0:20:21;Hors Chantier;Arrêt;0,0 ;;;
C024;;;;;;;22/12/2025 11:12;11:16;0:04:00;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 11:12;11:15;0:03:09;Hors Chantier;Course;2,05 ;;;
C106;;;;;;;22/12/2025 11:12;11:17;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C106;;;;;;;22/12/2025 11:12;11:17;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C106;;;;;;;22/12/2025 11:12;11:17;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C113;;;;;;;22/12/2025 11:12;11:22;0:10:01;Hors Chantier;Arrêt;0,0 ;;;
C113;;;;;;;22/12/2025 11:12;11:22;0:10:01;Hors Chantier;Arrêt;0,0 ;;;
C113;;;;;;;22/12/2025 11:12;11:22;0:10:01;Hors Chantier;Arrêt;0,0 ;;;
C104;;;;;;;22/12/2025 11:12;11:20;0:07:32;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:12;11:12;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:12;11:13;0:00:29;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 11:13;11:16;0:02:50;Hors Chantier;Course;1,12 ;;;
C102;;;;;;;22/12/2025 11:13;11:24;0:11:00;Hors Chantier;Arrêt;0,0 ;;;
C076;;;;;;;22/12/2025 11:13;11:35;0:21:51;Hors Chantier;Course;6,58 ;;;
PL40;;;;;;;22/12/2025 11:13;11:13;0:00:01;Hors Chantier;Attente;0,0 ;;;
V064 N;;;;;;;22/12/2025 11:13;11:30;0:16:47;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 11:13;11:30;0:16:47;Hors Chantier;Arrêt;0,0 ;;;
V064 N;;;;;;;22/12/2025 11:13;11:30;0:16:47;Hors Chantier;Arrêt;0,0 ;;;
C077;;;;;;;22/12/2025 11:13;11:22;0:09:03;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:13;11:13;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
PK33;;;;;;;22/12/2025 11:13;11:16;0:03:00;Hors Chantier;Arrêt;0,0 ;;;
C083;;;;;;;22/12/2025 11:14;11:22;0:08:00;Hors Chantier;Attente;0,0 ;;;
C127;;;;;;;22/12/2025 11:14;11:40;0:26:27;Hors Chantier;Course;2,72 ;;;
C105;;;;;;;22/12/2025 11:14;11:17;0:03:08;Hors Chantier;Attente;0,0 ;;;
C101;;;;;;;22/12/2025 11:14;11:17;0:02:51;Hors Chantier;Attente;0,0 ;;;
NV07;;;;;;;22/12/2025 11:14;11:28;0:13:44;Hors Chantier;Course;0,3 ;;;
GM04;;;;;;;22/12/2025 11:15;11:24;0:09:19;Hors Chantier;Attente;0,0 ;;;
PK28;;;;;;;22/12/2025 11:15;11:31;0:15:48;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 11:15;11:31;0:15:48;Hors Chantier;Arrêt;0,0 ;;;
PK28;;;;;;;22/12/2025 11:15;11:31;0:15:48;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:15;11:15;0:00:01;Hors Chantier;Attente;0,0 ;;;
C029;;;;;;;22/12/2025 11:15;11:19;0:03:59;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:15;11:15;0:00:01;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:15;11:16;0:00:11;Hors Chantier;Arrêt;0,0 ;;;
C122;;;;;;;22/12/2025 11:15;11:17;0:01:41;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:16;11:16;0:00:04;Hors Chantier;Arrêt;0,0 ;;;
V039 NV;;;;;;;22/12/2025 11:16;13:10;1:54:10;Hors Chantier;Arrêt;0,1 ;;;
V039 NV;;;;;;;22/12/2025 11:16;13:10;1:54:10;Hors Chantier;Arrêt;0,1 ;;;
V039 NV;;;;;;;22/12/2025 11:16;13:10;1:54:10;Hors Chantier;Arrêt;0,1 ;;;
V042 NV;;;;;;;22/12/2025 11:16;11:30;0:14:56;Hors Chantier;Course;10,54 ;;;
PL40;;;;;;;22/12/2025 11:16;11:16;0:00:50;Hors Chantier;Attente;0,0 ;;;
PK37WW;;;;;;;22/12/2025 11:16;11:16;0:00:05;Hors Chantier;Attente;0,0 ;;;
PK37WW;;;;;;;22/12/2025 11:16;11:20;0:03:53;Hors Chantier;Course;1,98 ;;;
PK36WW;;;;;;;22/12/2025 11:16;11:19;0:03:06;Hors Chantier;Course;1,01 ;;;
C098;;;;;;;22/12/2025 11:16;11:23;0:06:51;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:17;11:17;0:00:07;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:17;11:17;0:00:01;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:17;11:17;0:00:29;Hors Chantier;Arrêt;0,0 ;;;
C069;;;;;;;22/12/2025 11:17;11:20;0:03:00;Hors Chantier;Attente;0,0 ;;;
V034;;;;;;;22/12/2025 11:17;12:20;1:02:58;Hors Chantier;Course;18,83 ;;;
C105;;;;;;;22/12/2025 11:17;11:23;0:06:24;Hors Chantier;Course;1,13 ;;;
C101;;;;;;;22/12/2025 11:17;11:18;0:00:40;Hors Chantier;Course;0,1 ;;;
C024;;;;;;;22/12/2025 11:17;11:18;0:00:33;Hors Chantier;Attente;0,0 ;;;
C106;;;;;;;22/12/2025 11:17;11:20;0:02:58;Hors Chantier;Course;0,1 ;;;
PK33;;;;;;;22/12/2025 11:17;11:29;0:12:00;Hors Chantier;Attente;0,0 ;;;
C107;;;;;;;22/12/2025 11:17;11:20;0:02:32;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:17;11:17;0:00:01;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:17;11:17;0:00:01;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:17;11:17;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
C024;;;;;;;22/12/2025 11:18;11:21;0:03:06;Hors Chantier;Course;0,2 ;;;
V072;;;;;;;22/12/2025 11:18;11:18;0:00:39;Hors Chantier;Attente;0,0 ;;;
C101;;;;;;;22/12/2025 11:18;11:23;0:05:18;Hors Chantier;Attente;0,0 ;;;
CH20;;;;;;;22/12/2025 11:18;11:34;0:15:55;Hors Chantier;Arrêt;0,0 ;;;
CH20;;;;;;;22/12/2025 11:18;11:34;0:15:55;Hors Chantier;Arrêt;0,0 ;;;
CH20;;;;;;;22/12/2025 11:18;11:34;0:15:55;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:18;11:18;0:00:01;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:18;11:18;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:18;11:18;0:00:02;Hors Chantier;Attente;0,0 ;;;
C122;;;;;;;22/12/2025 11:18;11:20;0:01:56;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:18;11:18;0:00:12;Hors Chantier;Attente;0,0 ;;;
V072;;;;;;;22/12/2025 11:18;11:20;0:01:51;Hors Chantier;Course;0,6 ;;;
PL39;;;;;;;22/12/2025 11:18;11:48;0:30:01;Hors Chantier;Attente;0,0 ;;;
C129;;;;;;;22/12/2025 11:19;11:25;0:06:13;Hors Chantier;Attente;0,0 ;;;
PK24;;;;;;;22/12/2025 11:19;11:20;0:01:22;Hors Chantier;Course;0,3 ;;;
PL40;;;;;;;22/12/2025 11:19;11:19;0:00:01;Hors Chantier;Attente;0,0 ;;;
PK36WW;;;;;;;22/12/2025 11:19;11:26;0:07:19;Hors Chantier;Attente;0,0 ;;;
C097;;;;;;;22/12/2025 11:19;11:25;0:05:29;Hors Chantier;Attente;0,0 ;;;
V041;;;;;;;22/12/2025 11:19;11:19;0:00:03;Hors Chantier;Attente;0,0 ;;;
V041;;;;;;;22/12/2025 11:19;11:22;0:02:08;Hors Chantier;Course;0,4 ;;;
C079;;;;;;;22/12/2025 11:20;11:26;0:06:14;Hors Chantier;Arrêt;0,0 ;;;
C079;;;;;;;22/12/2025 11:20;11:26;0:06:14;Hors Chantier;Arrêt;0,0 ;;;
C079;;;;;;;22/12/2025 11:20;11:26;0:06:14;Hors Chantier;Arrêt;0,0 ;;;
C107;;;;;;;22/12/2025 11:20;11:31;0:11:53;Hors Chantier;Course;2,73 ;;;
C069;;;;;;;22/12/2025 11:20;11:30;0:10:04;Hors Chantier;Course;3,53 ;;;
C029;;;;;;;22/12/2025 11:20;11:22;0:01:35;Hors Chantier;Arrêt;0,0 ;;;
C106;;;;;;;22/12/2025 11:20;11:25;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C106;;;;;;;22/12/2025 11:20;11:25;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C106;;;;;;;22/12/2025 11:20;11:25;0:05:00;Hors Chantier;Arrêt;0,0 ;;;
C104;;;;;;;22/12/2025 11:20;11:24;0:04:30;Hors Chantier;Course;1,30 ;;;
C122;;;;;;;22/12/2025 11:20;11:37;0:17:00;Hors Chantier;Course;6,43 ;;;
PK24;;;;;;;22/12/2025 11:20;11:23;0:02:50;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:20;11:20;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:20;11:20;0:00:09;Hors Chantier;Attente;0,0 ;;;
PL65;;;;;;;22/12/2025 11:21;11:32;0:11:00;Hors Chantier;Course;0,3 ;;;
C078;;;;;;;22/12/2025 11:21;11:31;0:10:40;Hors Chantier;Attente;0,0 ;;;
PK37WW;;;;;;;22/12/2025 11:21;11:27;0:06:31;Hors Chantier;Attente;0,0 ;;;
C055;;;;;;;22/12/2025 11:21;11:24;0:03:29;Hors Chantier;Attente;0,0 ;;;
V072;;;;;;;22/12/2025 11:21;11:21;0:00:16;Hors Chantier;Arrêt;0,0 ;;;
C029;;;;;;;22/12/2025 11:22;11:25;0:03:00;Hors Chantier;Attente;0,0 ;;;
V041;;;;;;;22/12/2025 11:22;11:26;0:04:00;Hors Chantier;Attente;0,0 ;;;
C083;;;;;;;22/12/2025 11:22;11:45;0:23:29;Hors Chantier;Course;2,06 ;;;
C024;;;;;;;22/12/2025 11:22;11:55;0:33:00;Hors Chantier;Arrêt;0,0 ;;;
C077;;;;;;;22/12/2025 11:22;11:29;0:06:46;Hors Chantier;Course;0,3 ;;;
C113;;;;;;;22/12/2025 11:22;11:37;0:14:50;Hors Chantier;Course;2,25 ;;;
C098;;;;;;;22/12/2025 11:23;11:42;0:18:53;Hors Chantier;Course;1,51 ;;;
C101;;;;;;;22/12/2025 11:23;11:30;0:06:58;Hors Chantier;Course;1,94 ;;;
PK24;;;;;;;22/12/2025 11:23;11:26;0:02:45;Hors Chantier;Course;1,48 ;;;
C112;;;;;;;22/12/2025 11:23;11:29;0:06:23;Hors Chantier;Arrêt;0,0 ;;;
C112;;;;;;;22/12/2025 11:23;11:29;0:06:23;Hors Chantier;Arrêt;0,0 ;;;
C112;;;;;;;22/12/2025 11:23;11:29;0:06:23;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:23;11:23;0:00:01;Hors Chantier;Attente;0,0 ;;;
C105;;;;;;;22/12/2025 11:23;11:25;0:02:04;Hors Chantier;Attente;0,0 ;;;
CH10;;;;;;;22/12/2025 11:23;11:24;0:00:36;Hors Chantier;Course;0,1 ;;;
C054;;;;;;;22/12/2025 11:24;11:37;0:13:24;Hors Chantier;Course;3,06 ;;;
C039;;;;;;;22/12/2025 11:24;11:39;0:15:00;Hors Chantier;Attente;0,0 ;;;
GM04;;;;;;;22/12/2025 11:24;11:35;0:11:01;Hors Chantier;Course;0,3 ;;;
CH10;;;;;;;22/12/2025 11:24;11:43;0:19:27;Hors Chantier;Arrêt;0,0 ;;;
CH10;;;;;;;22/12/2025 11:24;11:43;0:19:27;Hors Chantier;Arrêt;0,0 ;;;
CH10;;;;;;;22/12/2025 11:24;11:43;0:19:27;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 11:24;11:24;0:00:14;Hors Chantier;Attente;0,0 ;;;
PL40;;;;;;;22/12/2025 11:24;11:24;0:00:02;Hors Chantier;Attente;0,0 ;;;
PK35;;;;;;;22/12/2025 11:24;11:29;0:04:37;Hors Chantier;Course;1,47 ;;;
PL40;;;;;;;22/12/2025 11:24;11:24;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
PL40;;;;;;;22/12/2025 11:24;11:24;0:00:01;Hors Chantier;Attente;0,0 ;;;
PK29;;;;;;;22/12/2025 11:24;11:26;0:01:29;Hors Chantier;Course;0,1 ;;;
PL40;;;;;;;22/12/2025 11:24;11:24;0:00:13;Hors Chantier;Attente;0,0 ;;;
C055;;;;;;;22/12/2025 11:24;11:28;0:03:14;Hors Chantier;Course;0,4 ;;;
C104;;;;;;;22/12/2025 11:24;11:27;0:02:23;Hors Chantier;Attente;0,0 ;;;
C029;;;;;;;22/12/2025 11:25;11:28;0:03:49;Hors Chantier;Course;0,1 ;;;
C102;;;;;;;22/12/2025 11:25;11:35;0:10:16;Hors Chantier;Course;3,31 ;;;
C097;;;;;;;22/12/2025 11:25;11:28;0:03:04;Hors Chantier;Course;0,2 ;;;
C106;;;;;;;22/12/2025 11:25;11:27;0:02:29;Hors Chantier;Course;0,2 ;;;
PL40;;;;;;;22/12/2025 11:25;11:25;0:00:18;Hors Chantier;Attente;0,0 ;;;
C105;;;;;;;22/12/2025 11:25;11:52;0:26:08;Hors Chantier;Course;3,74 ;;;
V041;;;;;;;22/12/2025 11:26;12:00;0:34:51;Hors Chantier;Course;23,86 ;;;
C129;;;;;;;22/12/2025 11:26;11:26;0:00:39;Hors Chantier;Arrêt;0,0 ;;;
C079;;;;;;;22/12/2025 11:26;11:28;0:02:04;Hors Chantier;Course;0,3 ;;;
PK24;;;;;;;22/12/2025 11:26;11:28;0:02:39;Hors Chantier;Attente;0,0 ;;;
CH03;;;;;;;22/12/2025 11:26;11:41;0:15:15;Hors Chantier;Course;0,6 ;;;
PL40;;;;;;;22/12/2025 11:26;11:26;0:00:01;Hors Chantier;Arrêt;0,0 ;;;
PK34;;;;;;;22/12/2025 11:26;11:42;0:15:40;Hors Chantier;Course;9,32 ;;;
PK29;;;;;;;22/12/2025 11:26;11:27;0:00:19;Hors Chantier;Course;0,0 ;;;
PK36WW;;;;;;;22/12/2025 11:26;11:33;0:06:28;Hors Chantier;Course;0,6 ;;;
C103;;;;;;;22/12/2025 11:27;11:29;0:02:00;Hors Chantier;Attente;0,0 ;;;
PK29;;;;;;;22/12/2025 11:27;11:27;0:00:17;Hors Chantier;Course;0,0 ;;;
C104;;;;;;;22/12/2025 11:27;11:38;0:11:31;Hors Chantier;Course;2,61 ;;;
PL40;;;;;;;22/12/2025 11:27;11:28;0:00:32;Hors Chantier;Arrêt;0,0 ;;;
V040;;;;;;;22/12/2025 11:27;11:29;0:01:21;Hors Chantier;Course;0,2 ;;;
C130;;;;;;;22/12/2025 11:27;11:38;0:10:32;Hors Chantier;Attente;0,0 ;;;
PK25;;;;;;;22/12/2025 11:27;11:52;0:25:00;Hors Chantier;Attente;0,0 ;;;
V006;;;;;;;22/12/2025 11:27;11:28;0:00:12;Hors Chantier;Attente;0,0 ;;;
CH21;;;;;;;22/12/2025 11:27;11:34;0:06:56;Hors Chantier;Course;1,89 ;;;
PK37WW;;;;;;;22/12/2025 11:27;11:39;0:11:54;Hors Chantier;Course;7,70 ;;;
C106;;;;;;;22/12/2025 11:27;11:32;0:05:01;Hors Chantier;Arrêt;0,0 ;;;
C106;;;;;;;22/12/2025 11:27;11:32;0:05:01;Hors Chantier;Arrêt;0,0 ;;;
C106;;;;;;;22/12/2025 11:27;11:32;0:05:01;Hors Chantier;Arrêt;0,0 ;;;
V006;;;;;;;22/12/2025 11:28;11:52;0:24:48;Hors Chantier;Course;23,07 ;;;
CH15;;;;;;;22/12/2025 11:28;11:40;0:12:00;Hors Chantier;Arrêt;0,0 ;;;
PK29;;;;;;;22/12/2025 11:28;11:39;0:11:00;Hors Chantier;Arrêt;0,0 ;;;
C055;;;;;;;22/12/2025 11:28;11:33;0:05:16;Hors Chantier;Attente;0,0 ;;;
V055;;;;;;;22/12/2025 11:28;11:28;0:00:06;Hors Chantier;Attente;0,0 ;;;
PK23;;;;;;;22/12/2025 11:28;11:30;0:02:38;Hors Chantier;Course;1,10 ;;;
C079;;;;;;;22/12/2025 11:28;13:44;2:16:38;Hors Chantier;Arrêt;0,0 ;;;
C079;;;;;;;22/12/2025 11:28;13:44;2:16:38;Hors Chantier;Arrêt;0,0 ;;;
C079;;;;;;;22/12/2025 11:28;13:44;2:16:38;Hors Chantier;Arrêt;0,0 ;;;
C097;;;;;;;22/12/2025 11:28;11:33;0:05:00;Hors Chantier;Attente;0,0 ;;;
V055;;;;;;;22/12/2025 11:28;11:33;0:04:46;Hors Chantier;Course;1,94 ;;;
C110;;;;;;;22/12/2025 11:28;11:38;0:10:01;Hors Chantier;Arrêt;0,0 ;;;
C110;;;;;;;22/12/2025 11:28;11:38;0:10:01;Hors Chantier;Arrêt;0,0 ;;;
C110;;;;;;;22/12/2025 11:28;11:38;0:10:01;Hors Chantier;Arrêt;0,0 ;;;
NV07;;;;;;;22/12/2025 11:28;11:33;0:05:02;Hors Chantier;Arrêt;0,0 ;;;
NV07;;;;;;;22/12/2025 11:28;11:33;0:05:02;Hors Chantier;Arrêt;0,0 ;;;
NV07;;;;;;;22/12/2025 11:28;11:33;0:05:02;Hors Chantier;Arrêt;0,0 ;;;
C126;;;;;;;22/12/2025 11:28;11:30;0:01:17;Hors Chantier;Attente;0,0 ;;;
